UPSTREAM_FEED_ID,SHELF,MNEMONIC,EXTENSION,CSA_ID,VALUE_DATE,ENTITYAGROUP_TRADE_REF,DOD_ENTITYAGROUP_TRADE_REF,OPS_FILE_NUMBER,CE_MARGIN_AGREEMENT_ID,ENTITYAGROUP_ENTITY_NAME,ENTITYAGROUP_ENTITY_ACCOUNT,CLIENT_TRADE_REF,CLIENT_ENTITY_NAME,CLIENT_ACCOUNT,PRODUCT_NAME,TRADE_DATE,MATURITY_DATE,EFFECTIVE_DATE,STRATEGY_CODE,PAY_SIDE_NOTIONAL_CCY_CODE,PAY_SIDE_NOTIONAL,RECEIVE_SIDE_NOTIONAL_CCY_CODE,RECEIVE_SIDE_NOTIONAL,NOTIONAL_CCY_CODE,NOTIONAL,PV_VALUE_DATE,PV_CCY_CODE,PV,PV_USD,PREVIOUS_VALUE_DATE_PV,PV_AMOUNT_DIFFERENCE,PV_PERCENT_DIFFERENCE,INDEPENDENT_AMOUNT_CCY_CODE,INDEPENDENT_AMOUNT,STRIKE_RATE,STRIKE_PRICE_CCY_CODE,INTEREST_RATE,PAY_SIDE_ACCRUAL_RATE,RECEIVE_SIDE_ACCRUAL_RATE,UNDERLYER_ID,UNDERLYER_DESCRIPTION,ENTITYAGROUP_POSITION,PUT_CALL,PRODUCT_PROCESSOR_NAME,PRODUCT_PROCESSOR_ID,MIRROR_TRANSACTION_ID,STRATEGY_NAME,STRATEGY_CONTACT,LOCATION,SENIOR_CONTACT,STRUCTURE_TRADE_REF,SWAPSWIRE_ID,NOTIONAL_CCY_CODE2,NOTIONAL2,Start Date,End Date,UOM,Phys Fin,Commodity Product Name        ,Delivery Location,APAR,Fixed Price,Leg1 Annual Nominal,Leg2 Annual Nominal,Leg1 Fixed Float Ind,Leg2 Fixed Float Ind,Basic Amount Value USD,Trader Id,Trader,Sales Person,Confirmation Status,CPIdentifier,USI,ENTITYALegalEntityIdentifier,CPLegalEntityIdentifier,UniqueProductIdentifier,SourceSystemTradeID,SpotPrice,TerminationFee,TerminationFeeDate,CPNameSourceSystem,CPShortNameSourceSystem       ,CurrentNotional,CurrentNotionalCurrency,OriginalAggregatedQty,ExternalMatchID,GroupTradeID,PremiumAmount,PremiumDate,InitialNotional,InitialNotionalCurrency,TradedSpread,InitialPrice,Regulator,USPersonFlag,USIPrefix,UTI,UTIPrefix,NumberOfContracts,PTH FLAG
,,,,BA-00001,,A-800059,,,,EntityA,,,EntityB,,Interest Rate - Swap,07/24/2017,06/08/2020,07/26/2017,,,,,,DKK,39000000,09/27/2018,DKK,4222640.223,675622.4357,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,39000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800060,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/03/2012,11/20/2028,12/05/2012,,,,,,JPY,13000000,09/27/2018,JPY,1415415.024,12738.73521,,,,,,,,,,,,,Payer,,,,,,,,,,,JPY,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800061,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/23/2006,09/26/2022,01/25/2006,,,,,,NOK,99000000,09/27/2018,NOK,-11206252.95,-1344750.354,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,15840000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800062,,,,EntityA,,,EntityB,,Interest Rate - Swaption,06/01/2016,10/08/2026,06/03/2016,,,,,,CAD,2000000,09/27/2018,CAD,212336.8041,163499.3392,,,,,,,,,,,,,Payer,Call,,,,,,,,,,CAD,2000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800063,,,,EntityA,,,EntityB,,Interest Rate - Swap,06/16/2014,03/12/2030,06/18/2014,,,,,,CHF,38000000,09/27/2018,CHF,-2367545.37,-2414896.277,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,38000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800064,,,,EntityA,,,EntityB,,FX - Swap,12/13/2010,03/27/2028,12/15/2010,,,,,,JPY,64000000,09/27/2018,JPY,243373.7588,2190.363829,,,,,,0.974,,,,,,,,,,,,,,,,,,NOK,4800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800065,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/14/2010,02/11/2025,10/18/2010,,,,,,EUR,74000000,09/27/2018,EUR,-2111469.738,-2449304.896,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,74000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800066,,,,EntityA,,,EntityB,,Interest Rate - Swaption,05/29/2007,02/26/2029,05/31/2007,,,,,,EUR,5000000,09/27/2018,EUR,-528776.9742,-613381.2901,,,,,,,,,,,,EIB,Payer,Put,,,,,,,,,,EUR,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800067,,,,EntityA,,,EntityB,,FX - Swap,01/16/2013,08/15/2022,01/18/2013,,,,,,USD,18000000,09/27/2018,USD,1841140.713,1841140.713,,,,,,0.49,,,,,,LIB,,,,,,,,,,,,EUR,15480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800068,,,,EntityA,,,EntityB,,Cross Currency - Swap,06/07/2007,10/07/2024,06/11/2007,,,,,,AUD,17000000,09/27/2018,AUD,-172314.7321,-125789.7544,,,,,,,,,,,,,Payer,,,,,,,,,,,USD,12410000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800069,,,,EntityA,,,EntityB,,Cross Currency - Swap,07/02/2008,08/20/2021,07/04/2008,,,,,,GBP,64000000,09/27/2018,GBP,-3149699.264,-4031615.058,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,527360000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800070,,,,EntityA,,,EntityB,,FX - Swap,11/28/2007,05/13/2026,11/30/2007,,,,,,SEK,89000000,09/27/2018,SEK,6603377.094,726371.4803,,,,,,0.396,,,,,,,,,,,,,,,,,,CHF,9790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800071,,,,EntityA,,,EntityB,,Interest Rate - Swaption,04/02/2008,10/23/2025,04/04/2008,,,,,,CAD,72000000,09/27/2018,CAD,-8059979.971,-6206184.578,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,CAD,72000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800072,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,03/14/2006,08/15/2022,03/16/2006,,,,,,EUR,83000000,09/27/2018,EUR,264239.4019,306517.7062,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,83000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800073,,,,EntityA,,,EntityB,,FX - Swap,06/12/2013,03/11/2024,06/14/2013,,,,,,JPY,86000000,09/27/2018,JPY,12512119.21,112609.0729,,,,,,0.606,,,,,,,,,,,,,,,,,,NOK,6450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800074,,,,EntityA,,,EntityB,,Interest Rate - Swaption,05/19/2014,10/05/2018,05/21/2014,,,,,,SEK,23000000,09/27/2018,SEK,233079.2627,25638.71889,,,,,,,,,,,,,Payer,Put,,,,,,,,,,SEK,23000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800075,,,,EntityA,,,EntityB,,Cross Currency - Swap,05/19/2008,06/19/2023,05/21/2008,,,,,,JPY,83000000,09/27/2018,JPY,5735775.403,51621.97863,,,,,,,,,,,,,Payer,,,,,,,,,,,NOK,6225000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800076,,,,EntityA,,,EntityB,,FX - Swap,02/04/2015,06/22/2026,02/06/2015,,,,,,DKK,58000000,09/27/2018,DKK,-6153031.558,-984485.0493,,,,,,0.646,,,,,,,,,,,,,,,,,,CAD,11600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800077,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/25/2018,05/19/2021,04/27/2018,,,,,,GBP,15000000,09/27/2018,GBP,1395077.079,1785698.661,,,,,,,,,,,,,Receiver,,,,,,,,,,,GBP,15000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800078,,,,EntityA,,,EntityB,,Interest Rate - Swap,06/13/2017,11/30/2020,06/15/2017,,,,,,DKK,69000000,09/27/2018,DKK,-8160453.899,-1305672.624,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,69000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800079,,,,EntityA,,,EntityB,,FX - Swap,01/15/2015,05/04/2020,01/19/2015,,,,,,JPY,70000000,09/27/2018,JPY,8795699.147,79161.29232,,,,,,0.48,,,,,,,,,,,,,,,,,,NOK,5250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800080,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,06/18/2007,07/20/2020,06/20/2007,,,,,,NOK,83000000,09/27/2018,NOK,3708242.849,444989.1419,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,83000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800081,,,,EntityA,,,EntityB,,Interest Rate - Swap,04/11/2014,02/22/2021,04/15/2014,,,,,,JPY,36000000,09/27/2018,JPY,-3119446.479,-28075.01831,,,,,,,,,,,,,Payer,,,,,,,,,,,JPY,36000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800082,,,,EntityA,,,EntityB,,FX - Swap,04/17/2008,01/21/2021,04/21/2008,,,,,,JPY,51000000,09/27/2018,JPY,3455888.072,31102.99265,,,,,,0.08,,,,,,,,,,,,,,,,,,NOK,3825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800083,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,02/03/2006,07/01/2030,02/07/2006,,,,,,CAD,37000000,09/27/2018,CAD,-2606768.272,-2007211.569,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,37000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800084,,,,EntityA,,,EntityB,,Interest Rate - Swaption,12/05/2013,08/18/2028,12/09/2013,,,,,,CAD,47000000,09/27/2018,CAD,3021672.781,2326688.042,,,,,,,,,,,,,Receiver,Call,,,,,,,,,,CAD,47000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800085,,,,EntityA,,,EntityB,,FX - Swap,07/03/2015,04/28/2026,07/07/2015,,,,,,AUD,57000000,09/27/2018,AUD,4065389.355,2967734.229,,,,,,0.554,,,,,,,,,,,,,,,,,,SEK,381330000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800086,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,10/07/2014,07/27/2023,10/09/2014,,,,,,USD,66000000,09/27/2018,USD,-2151797.997,-2151797.997,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,USD,66000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800087,,,,EntityA,,,EntityB,,Interest Rate - Swaption,03/19/2007,10/09/2028,03/21/2007,,,,,,EUR,93000000,09/27/2018,EUR,1046928.537,1214437.103,,,,,,,,,,,,EIB,Payer,Call,,,,,,,,,,EUR,93000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800088,,,,EntityA,,,EntityB,,Interest Rate - Swap,10/15/2012,08/08/2022,10/17/2012,,,,,,EUR,11000000,09/27/2018,EUR,-1522124.482,-1765664.399,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,11000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800089,,,,EntityA,,,EntityB,,Interest Rate - Swaption,08/12/2016,08/17/2021,08/16/2016,,,,,,GBP,36000000,09/27/2018,GBP,4208000.308,5386240.395,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,GBP,36000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800090,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/10/2008,12/22/2021,12/12/2008,,,,,,NOK,61000000,09/27/2018,NOK,9128276.929,1095393.231,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,61000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800091,,,,EntityA,,,EntityB,,Interest Rate - Swap,02/26/2014,01/27/2020,02/28/2014,,,,,,USD,7000000,09/27/2018,USD,-846250.2467,-846250.2467,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,USD,7000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800092,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/20/2010,12/08/2028,12/22/2010,,,,,,EUR,31000000,09/27/2018,EUR,-2982791.515,-3460038.157,,,,,,,,,,,,EIB,Payer,,,,,,,,,,,EUR,31000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800093,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,07/25/2018,05/06/2030,07/27/2018,,,,,,GBP,24000000,09/27/2018,GBP,-2235229.819,-2861094.169,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,24000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800094,,,,EntityA,,,EntityB,,Interest Rate - Swaption,12/21/2015,06/11/2029,12/23/2015,,,,,,DKK,48000000,09/27/2018,DKK,-4189132.215,-670261.1545,,,,,,,,,,,,,Payer,Put,,,,,,,,,,DKK,48000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800095,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,11/06/2015,04/03/2029,11/10/2015,,,,,,DKK,46000000,09/27/2018,DKK,-927439.2326,-148390.2772,,,,,,,,,,,,,Receiver,,,,,,,,,,,DKK,46000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800096,,,,EntityA,,,EntityB,,Cross Currency - Swap,09/07/2010,07/15/2026,09/09/2010,,,,,,SEK,16000000,09/27/2018,SEK,124178.7917,13659.66709,,,,,,,,,,,,,Receiver,,,,,,,,,,,CHF,1760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800097,,,,EntityA,,,EntityB,,FX - Swap,04/01/2010,09/20/2027,04/05/2010,,,,,,JPY,60000000,09/27/2018,JPY,4116358.002,37047.22202,,,,,,0.476,,,,,,,,,,,,,,,,,,NOK,4500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800098,,,,EntityA,,,EntityB,,FX - Swap,10/04/2012,07/08/2025,10/08/2012,,,,,,CHF,92000000,09/27/2018,CHF,612426.03,624674.5506,,,,,,0.834,,,,,,,,,,,,,,,,,,JPY,10407960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800099,,,,EntityA,,,EntityB,,Cross Currency - Swap,07/19/2010,03/04/2019,07/21/2010,,,,,,NOK,16000000,09/27/2018,NOK,716726.6587,86007.19905,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,2560000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800100,,,,EntityA,,,EntityB,,FX - Swap,02/05/2013,06/16/2026,02/07/2013,,,,,,CHF,93000000,09/27/2018,CHF,11503629.29,11733701.87,,,,,,0.314,,,,,,,,,,,,,,,,,,JPY,10521090000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800101,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,12/26/2016,03/25/2026,12/28/2016,,,,,,AUD,20000000,09/27/2018,AUD,1753925.233,1280365.42,,,,,,,,,,,,,Payer,,,,,,,,,,,AUD,20000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800102,,,,EntityA,,,EntityB,,Interest Rate - Swaption,10/25/2012,03/02/2026,10/29/2012,,,,,,JPY,10000000,09/27/2018,JPY,39302.26384,353.7203746,,,,,,,,,,,,,Receiver,Put,,,,,,,,,,JPY,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800103,,,,EntityA,,,EntityB,,Interest Rate - Swap,08/16/2013,09/05/2030,08/20/2013,,,,,,AUD,66000000,09/27/2018,AUD,2622476.56,1914407.889,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,66000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800104,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/24/2011,01/20/2025,01/26/2011,,,,,,SEK,71000000,09/27/2018,SEK,-701367.4646,-77150.4211,,,,,,,,,,,,,Payer,,,,,,,,,,,SEK,71000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800105,,,,EntityA,,,EntityB,,Cross Currency - Swap,10/29/2014,05/25/2029,10/31/2014,,,,,,USD,51000000,09/27/2018,USD,-314722.8141,-314722.8141,,,,,,,,,,,,LIB,Receiver,,,,,,,,,,,EUR,43860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800106,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/21/2011,07/20/2026,07/25/2011,,,,,,USD,10000000,09/27/2018,USD,1052892.943,1052892.943,,,,,,,,,,,,LIB,Receiver,Call,,,,,,,,,,USD,10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800107,,,,EntityA,,,EntityB,,Interest Rate - Swap,07/09/2012,02/19/2021,07/11/2012,,,,,,EUR,18000000,09/27/2018,EUR,-1083071.284,-1256362.689,,,,,,,,,,,,EIB,Receiver,,,,,,,,,,,EUR,18000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800108,,,,EntityA,,,EntityB,,FX - Swap,02/04/2014,10/20/2027,02/06/2014,,,,,,GBP,4000000,09/27/2018,GBP,-130688.2991,-167281.0228,,,,,,0.234,,,,,,,,,,,,,,,,,,DKK,32960000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800109,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,10/08/2007,11/27/2028,10/10/2007,,,,,,NOK,5000000,09/27/2018,NOK,-456693.4313,-54803.21175,,,,,,,,,,,,,Receiver,,,,,,,,,,,NOK,5000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800110,,,,EntityA,,,EntityB,,Cross Currency - Swap,10/24/2016,08/27/2029,10/26/2016,,,,,,GBP,13000000,09/27/2018,GBP,-1135150.64,-1452992.819,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,107120000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800111,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,04/01/2014,01/25/2030,04/03/2014,,,,,,GBP,41000000,09/27/2018,GBP,572769.8235,733145.3741,,,,,,,,,,,,,Payer,,,,,,,,,,,GBP,41000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800112,,,,EntityA,,,EntityB,,FX - Swap,06/08/2015,04/02/2027,06/10/2015,,,,,,AUD,24000000,09/27/2018,AUD,1418726.827,1035670.584,,,,,,0.498,,,,,,,,,,,,,,,,,,USD,17520000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800113,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/17/2011,01/19/2026,01/19/2011,,,,,,SEK,55000000,09/27/2018,SEK,2476590.542,272424.9596,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,6050000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800114,,,,EntityA,,,EntityB,,Cross Currency - Swap,04/06/2015,11/10/2021,04/08/2015,,,,,,NOK,70000000,09/27/2018,NOK,-7225136.338,-867016.3605,,,,,,,,,,,,,Receiver,,,,,,,,,,,AUD,11200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800115,,,,EntityA,,,EntityB,,FX - Swap,06/23/2014,01/14/2019,06/25/2014,,,,,,GBP,60000000,09/27/2018,GBP,-225722.1797,-288924.39,,,,,,0.808,,,,,,,,,,,,,,,,,,DKK,494400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800116,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,03/05/2018,12/04/2028,03/07/2018,,,,,,DKK,98000000,09/27/2018,DKK,5002701.058,800432.1693,,,,,,,,,,,,,Payer,,,,,,,,,,,DKK,98000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800117,,,,EntityA,,,EntityB,,Cross Currency - Swap,01/26/2009,02/21/2022,01/28/2009,,,,,,USD,48000000,09/27/2018,USD,-1439073.557,-1439073.557,,,,,,,,,,,,LIB,Payer,,,,,,,,,,,EUR,41280000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800118,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,08/08/2008,08/04/2028,08/12/2008,,,,,,CAD,11000000,09/27/2018,CAD,-1219003.132,-938632.4114,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,11000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800119,,,,EntityA,,,EntityB,,FX - Swap,12/28/2017,11/04/2022,01/01/2018,,,,,,EUR,36000000,09/27/2018,EUR,-4898291.803,-5682018.492,,,,,,0.688,,,,,,EIB,,,,,,,,,,,,GBP,32760000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800120,,,,EntityA,,,EntityB,,Interest Rate - Swap,12/03/2012,09/13/2028,12/05/2012,,,,,,NOK,65000000,09/27/2018,NOK,1182160.692,141859.283,,,,,,,,,,,,,Payer,,,,,,,,,,,NOK,65000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800121,,,,EntityA,,,EntityB,,Cross Currency - Swap,03/25/2010,02/22/2030,03/29/2010,,,,,,CHF,83000000,09/27/2018,CHF,-5012722.341,-5112976.788,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,9389790000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800122,,,,EntityA,,,EntityB,,Cross Currency - Swap,02/17/2017,02/14/2022,02/21/2017,,,,,,DKK,59000000,09/27/2018,DKK,76018.17195,12162.90751,,,,,,,,,,,,,Receiver,,,,,,,,,,,CAD,11800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800123,,,,EntityA,,,EntityB,,Cross Currency - Swap,03/20/2009,12/20/2027,03/24/2009,,,,,,DKK,24000000,09/27/2018,DKK,696574.6984,111451.9517,,,,,,,,,,,,,Payer,,,,,,,,,,,CAD,4800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800124,,,,EntityA,,,EntityB,,FX - Swap,07/06/2017,04/01/2024,07/10/2017,,,,,,JPY,66000000,09/27/2018,JPY,-7821261.07,-70391.34963,,,,,,0.95,,,,,,,,,,,,,,,,,,NOK,4950000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800125,,,,EntityA,,,EntityB,,Interest Rate - Swap Basis,04/22/2013,09/28/2022,04/24/2013,,,,,,JPY,13000000,09/27/2018,JPY,1641454.069,14773.08662,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,13000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800126,,,,EntityA,,,EntityB,,Interest Rate - Swaption,07/09/2015,03/11/2021,07/13/2015,,,,,,GBP,84000000,09/27/2018,GBP,3045449.478,3898175.331,,,,,,,,,,,,,Payer,Call,,,,,,,,,,GBP,84000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800127,,,,EntityA,,,EntityB,,Interest Rate - Swap,01/03/2006,09/28/2026,01/05/2006,,,,,,JPY,14000000,09/27/2018,JPY,452662.781,4073.965029,,,,,,,,,,,,,Receiver,,,,,,,,,,,JPY,14000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BA-00001,,A-800128,,,,EntityA,,,EntityB,,Interest Rate - Swap,07/16/2007,03/21/2030,07/18/2007,,,,,,CHF,38000000,09/27/2018,CHF,2280353.892,2325960.97,,,,,,,,,,,,,Payer,,,,,,,,,,,CHF,38000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
